x,y,z,fp_x,fp_y,fp_z,B.tot,B.tot.mag,B.canc,B.canc.mag,B.RMF,B.RMF.mag,B.RMF.mag_1,is.rot
-0.03,0.05,0,0,-1,0,,,,0.000441,[-3.87983983e-05 -2.30947764e-04 -1.66950545e-04],0.001152,0.000288,FALSE
-0.03,0.05,0.01,0,-1,0,,,,0.000486,[-4.66965220e-05 -2.67915702e-04 -1.88836093e-04],0.001324,0.000331,FALSE
-0.03,0.05,0.02,0,-1,0,,,,0.000619,[-5.61349728e-05 -3.10795348e-04 -2.12294600e-04],0.001524,0.000381,FALSE
-0.03,0.05,0.03,0,-1,0,,,,0.000847,[-6.73535921e-05 -3.60351238e-04 -2.36859274e-04],0.001744,0.000436,FALSE
-0.03,0.05,0.04,0,-1,0,,,,0.001163,[-8.05986259e-05 -4.17326410e-04 -2.61778346e-04],0.001996,0.000499,FALSE
-0.03,0.05,0.05,0,-1,0,,,,0.001559,[-9.61073888e-05 -4.82369236e-04 -2.85937201e-04],0.002276,0.000569,FALSE
-0.02,-0.05,-0.05,0,-1,0,,,,0.000562,[ 1.04958640e-05 -1.13465500e-04  8.78089875e-05],0.000576,0.000144,FALSE
-0.02,-0.05,-0.04,0,-1,0,,,,0.000543,[ 1.26289164e-05 -1.31277179e-04  1.01004773e-04],0.000664,0.000166,FALSE
-0.02,-0.05,-0.03,0,-1,0,,,,0.000516,[ 1.52126411e-05 -1.52056933e-04  1.16010314e-04],0.000768,0.000192,FALSE
-0.02,-0.05,-0.02,0,-1,0,,,,0.000486,[ 1.83399376e-05 -1.76314439e-04  1.32967581e-04],0.000888,0.000222,FALSE
-0.02,-0.05,-0.01,0,-1,0,,,,0.000464,[ 2.21198592e-05 -2.04636541e-04  1.51977888e-04],0.001024,0.000256,FALSE
-0.02,-0.05,0,0,-1,0,,,,0.000472,[ 2.66786595e-05 -2.37690051e-04  1.73073154e-04],0.00118,0.000295,FALSE
-0.02,-0.05,0.01,0,-1,0,,,,0.000543,[ 3.21599198e-05 -2.76218691e-04  1.96177159e-04],0.00136,0.00034,FALSE
-0.02,-0.05,0.02,0,-1,0,,,,0.000696,[ 3.87231929e-05 -3.21030495e-04  2.21055255e-04],0.001568,0.000392,FALSE
-0.02,-0.05,0.03,0,-1,0,,,,0.000936,[ 4.65404546e-05 -3.72970780e-04  2.47251755e-04],0.0018,0.00045,FALSE
-0.02,-0.05,0.04,0,-1,0,,,,0.001256,[ 5.57895435e-05 -4.32874618e-04  2.74015644e-04],0.00206,0.000515,FALSE
-0.02,-0.05,0.05,0,-1,0,,,,0.001647,[ 6.66437299e-05 -5.01491917e-04  3.00217430e-04],0.002352,0.000588,FALSE
-0.02,-0.04,-0.05,0,-1,0,,,,0.000528,[ 8.47002715e-06 -1.19988083e-04  7.10006754e-05],0.00056,0.00014,FALSE
-0.02,-0.04,-0.04,0,-1,0,,,,0.000498,[ 1.01702368e-05 -1.38408948e-04  8.14765193e-05],0.000644,0.000161,FALSE
-0.02,-0.04,-0.03,0,-1,0,,,,0.000457,[ 1.22211101e-05 -1.59733671e-04  9.33177637e-05],0.00074,0.000185,FALSE
-0.02,-0.04,-0.02,0,-1,0,,,,0.00041,[ 1.46916868e-05 -1.84403966e-04  1.06604659e-04],0.000856,0.000214,FALSE
-0.02,-0.04,-0.01,0,-1,0,,,,0.000366,[ 1.76618117e-05 -2.12910308e-04  1.21375973e-04],0.000984,0.000246,FALSE
-0.02,-0.04,0,0,-1,0,,,,0.000359,[ 2.12223369e-05 -2.45786696e-04  1.37605229e-04],0.001128,0.000282,FALSE
-0.02,-0.04,0.01,0,-1,0,,,,0.00043,[ 2.54744987e-05 -2.83598714e-04  1.55169806e-04],0.001296,0.000324,FALSE
-0.02,-0.04,0.02,0,-1,0,,,,0.000596,[ 3.05280606e-05 -3.26921962e-04  1.73812273e-04],0.001488,0.000372,FALSE
-0.02,-0.04,0.03,0,-1,0,,,,0.000844,[ 3.64977235e-05 -3.76307234e-04  1.93094078e-04],0.0017,0.000425,FALSE
-0.02,-0.04,0.04,0,-1,0,,,,0.001162,[ 4.34972415e-05 -4.32228370e-04  2.12342903e-04],0.001936,0.000484,FALSE
-0.02,-0.04,0.05,0,-1,0,,,,0.00154,[ 5.16306543e-05 -4.95008500e-04  2.30596763e-04],0.002196,0.000549,FALSE
-0.02,-0.03,-0.05,0,-1,0,,,,0.000501,[ 6.39256219e-06 -1.24989488e-04  5.36625534e-05],0.000544,0.000136,FALSE
-0.02,-0.03,-0.04,0,-1,0,,,,0.000463,[ 7.66292867e-06 -1.43831512e-04  6.14619697e-05],0.000628,0.000157,FALSE
-0.02,-0.03,-0.03,0,-1,0,,,,0.000413,[ 9.19017745e-06 -1.65508129e-04  7.02348598e-05],0.00072,0.00018,FALSE
-0.02,-0.03,-0.02,0,-1,0,,,,0.000351,[ 1.10229572e-05 -1.90403689e-04  8.00219165e-05],0.000828,0.000207,FALSE
-0.02,-0.03,-0.01,0,-1,0,,,,0.000293,[ 1.32168152e-05 -2.18929252e-04  9.08278539e-05],0.000948,0.000237,FALSE
-0.02,-0.03,0,0,-1,0,,,,0.000278,[ 1.58340077e-05 -2.51511828e-04  1.02603354e-04],0.001088,0.000272,FALSE
-0.02,-0.03,0.01,0,-1,0,,,,0.000364,[ 1.89426532e-05 -2.88576708e-04  1.15222229e-04],0.001244,0.000311,FALSE
-0.02,-0.03,0.02,0,-1,0,,,,0.000549,[ 2.26149430e-05 -3.30520592e-04  1.28453662e-04],0.00142,0.000355,FALSE
-0.02,-0.03,0.03,0,-1,0,,,,0.000807,[ 2.69240757e-05 -3.77672995e-04  1.41930006e-04],0.001616,0.000404,FALSE
-0.02,-0.03,0.04,0,-1,0,,,,0.001125,[ 3.19395421e-05 -4.30243354e-04  1.55111593e-04],0.001832,0.000458,FALSE
-0.02,-0.03,0.05,0,-1,0,,,,0.001493,[ 3.77203757e-05 -4.88251557e-04  1.67251293e-04],0.002068,0.000517,FALSE
-0.02,-0.02,-0.05,0,-1,0,,,,0.000483,[ 4.27977065e-06 -1.28518564e-04  3.59611217e-05],0.000536,0.000134,FALSE
-0.02,-0.02,-0.04,0,-1,0,,,,0.00044,[ 5.12398624e-06 -1.47632072e-04  4.11296633e-05],0.000612,0.000153,FALSE
-0.02,-0.02,-0.03,0,-1,0,,,,0.000382,[ 6.13642170e-06 -1.69520362e-04  4.69222501e-05],0.000704,0.000176,FALSE
-0.02,-0.02,-0.02,0,-1,0,,,,0.000311,[ 7.34800341e-06 -1.94524588e-04  5.33567354e-05],0.000808,0.000202,FALSE
-0.02,-0.02,-0.01,0,-1,0,,,,0.000242,[ 8.79369458e-06 -2.22996991e-04  6.04248038e-05],0.000924,0.000231,FALSE
-0.02,-0.02,0,0,-1,0,,,,0.000228,[ 1.05122174e-05 -2.55286628e-04  6.80799052e-05],0.001056,0.000264,FALSE
-0.02,-0.02,0.01,0,-1,0,,,,0.000334,[ 1.25453219e-05 -2.91718236e-04  7.62222847e-05],0.001208,0.000302,FALSE
-0.02,-0.02,0.02,0,-1,0,,,,0.000534,[ 1.49364244e-05 -3.32562497e-04  8.46811741e-05],0.001372,0.000343,FALSE
-0.02,-0.02,0.03,0,-1,0,,,,0.000798,[ 1.77284075e-05 -3.77995940e-04  9.31946519e-05],0.00156,0.00039,FALSE
-0.02,-0.02,0.04,0,-1,0,,,,0.001116,[ 2.09603601e-05 -4.28049004e-04  1.01388332e-04],0.00176,0.00044,FALSE
-0.02,-0.02,0.05,0,-1,0,,,,0.001477,[ 2.46630259e-05 -4.82541399e-04  1.08754934e-04],0.00198,0.000495,FALSE
-0.02,-0.01,-0.05,0,-1,0,,,,0.000472,[ 2.14509929e-06 -1.30617252e-04  1.80343182e-05],0.000528,0.000132,FALSE
-0.02,-0.01,-0.04,0,-1,0,,,,0.000426,[ 2.56631551e-06 -1.49881603e-04  2.06085267e-05],0.000604,0.000151,FALSE
-0.02,-0.01,-0.03,0,-1,0,,,,0.000364,[ 3.07070722e-06 -1.71880727e-04  2.34871125e-05],0.000696,0.000174,FALSE
-0.02,-0.01,-0.02,0,-1,0,,,,0.000288,[ 3.67328320e-06 -1.96929029e-04  2.66762247e-05],0.000796,0.000199,FALSE
-0.02,-0.01,-0.01,0,-1,0,,,,0.000214,[ 4.39090452e-06 -2.25342712e-04  3.01683022e-05],0.000908,0.000227,FALSE
-0.02,-0.01,0,0,-1,0,,,,0.000204,[ 5.24210221e-06 -2.57423569e-04  3.39360455e-05],0.00104,0.00026,FALSE
-0.02,-0.01,0.01,0,-1,0,,,,0.000323,[ 6.24666487e-06 -2.93436042e-04  3.79250275e-05],0.001184,0.000296,FALSE
-0.02,-0.01,0.02,0,-1,0,,,,0.000532,[ 7.42491056e-06 -3.33576118e-04  4.20450201e-05],0.001344,0.000336,FALSE
-0.02,-0.01,0.03,0,-1,0,,,,0.0008,[ 8.79654521e-06 -3.77930810e-04  4.61603436e-05],0.001524,0.000381,FALSE
-0.02,-0.01,0.04,0,-1,0,,,,0.001117,[ 1.03790025e-05 -4.26427382e-04  5.00798789e-05],0.001716,0.000429,FALSE
-0.02,-0.01,0.05,0,-1,0,,,,0.001474,[ 1.21851598e-05 -4.78772298e-04  5.35478316e-05],0.001928,0.000482,FALSE
-0.02,0,-0.05,0,-1,0,,,,0.000468,[ 3.04931861e-20 -1.31313546e-04  1.62630326e-19],0.000524,0.000131,FALSE
-0.02,0,-0.04,0,-1,0,,,,0.000421,[ 6.77626358e-21 -1.50626140e-04  0.00000000e+00],0.000604,0.000151,FALSE
-0.02,0,-0.03,0,-1,0,,,,0.000358,[ 0.00000000e+00 -1.72659486e-04  1.62630326e-19],0.000692,0.000173,FALSE
-0.02,0,-0.02,0,-1,0,,,,0.000281,[ 4.06575815e-20 -1.97718940e-04  9.48676901e-20],0.000792,0.000198,FALSE
-0.02,0,-0.01,0,-1,0,,,,0.000204,[ 6.43745040e-20 -2.26108575e-04 -8.13151629e-20],0.000904,0.000226,FALSE
-0.02,0,0,0,-1,0,,,,0.000197,[ 4.40457133e-20 -2.58114362e-04  8.13151629e-20],0.001032,0.000258,FALSE
-0.02,0,0.01,0,-1,0,,,,0.000322,[ 6.43745040e-20 -2.93980666e-04 -5.42101086e-20],0.001176,0.000294,FALSE
-0.02,0,0.02,0,-1,0,,,,0.000533,[ 7.11507676e-20 -3.33878750e-04  1.08420217e-19],0.001336,0.000334,FALSE
-0.02,0,0.03,0,-1,0,,,,0.000802,[ 1.35525272e-19 -3.77866194e-04 -8.13151629e-20],0.001512,0.000378,FALSE
-0.02,0,0.04,0,-1,0,,,,0.001118,[ 2.71050543e-20 -4.25836599e-04 -5.42101086e-20],0.001704,0.000426,FALSE
-0.02,0,0.05,0,-1,0,,,,0.001474,[ 3.38813179e-20 -4.77459854e-04  1.08420217e-19],0.001908,0.000477,FALSE
-0.02,0.01,-0.05,0,-1,0,,,,0.000472,[-2.14509929e-06 -1.30617252e-04 -1.80343182e-05],0.000528,0.000132,FALSE
-0.02,0.01,-0.04,0,-1,0,,,,0.000426,[-2.56631551e-06 -1.49881603e-04 -2.06085267e-05],0.000604,0.000151,FALSE
-0.02,0.01,-0.03,0,-1,0,,,,0.000364,[-3.07070722e-06 -1.71880727e-04 -2.34871125e-05],0.000696,0.000174,FALSE
-0.02,0.01,-0.02,0,-1,0,,,,0.000288,[-3.67328320e-06 -1.96929029e-04 -2.66762247e-05],0.000796,0.000199,FALSE
-0.02,0.01,-0.01,0,-1,0,,,,0.000214,[-4.39090452e-06 -2.25342712e-04 -3.01683022e-05],0.000908,0.000227,FALSE
-0.02,0.01,0,0,-1,0,,,,0.000204,[-5.24210221e-06 -2.57423569e-04 -3.39360455e-05],0.00104,0.00026,FALSE
-0.02,0.01,0.01,0,-1,0,,,,0.000323,[-6.24666487e-06 -2.93436042e-04 -3.79250275e-05],0.001184,0.000296,FALSE
-0.02,0.01,0.02,0,-1,0,,,,0.000532,[-7.42491056e-06 -3.33576118e-04 -4.20450201e-05],0.001344,0.000336,FALSE
-0.02,0.01,0.03,0,-1,0,,,,0.0008,[-8.79654521e-06 -3.77930810e-04 -4.61603436e-05],0.001524,0.000381,FALSE
-0.02,0.01,0.04,0,-1,0,,,,0.001117,[-1.03790025e-05 -4.26427382e-04 -5.00798789e-05],0.001716,0.000429,FALSE
-0.02,0.01,0.05,0,-1,0,,,,0.001474,[-1.21851598e-05 -4.78772298e-04 -5.35478316e-05],0.001928,0.000482,FALSE
-0.02,0.02,-0.05,0,-1,0,,,,0.000483,[-4.27977065e-06 -1.28518564e-04 -3.59611217e-05],0.000536,0.000134,FALSE
-0.02,0.02,-0.04,0,-1,0,,,,0.00044,[-5.12398624e-06 -1.47632072e-04 -4.11296633e-05],0.000612,0.000153,FALSE
-0.02,0.02,-0.03,0,-1,0,,,,0.000382,[-6.13642170e-06 -1.69520362e-04 -4.69222501e-05],0.000704,0.000176,FALSE
-0.02,0.02,-0.02,0,-1,0,,,,0.000311,[-7.34800341e-06 -1.94524588e-04 -5.33567354e-05],0.000808,0.000202,FALSE
-0.02,0.02,-0.01,0,-1,0,,,,0.000242,[-8.79369458e-06 -2.22996991e-04 -6.04248038e-05],0.000924,0.000231,FALSE
-0.02,0.02,0,0,-1,0,,,,0.000228,[-1.05122174e-05 -2.55286628e-04 -6.80799052e-05],0.001056,0.000264,FALSE
-0.02,0.02,0.01,0,-1,0,,,,0.000334,[-1.25453219e-05 -2.91718236e-04 -7.62222847e-05],0.001208,0.000302,FALSE
-0.02,0.02,0.02,0,-1,0,,,,0.000534,[-1.49364244e-05 -3.32562497e-04 -8.46811741e-05],0.001372,0.000343,FALSE
-0.02,0.02,0.03,0,-1,0,,,,0.000798,[-1.77284075e-05 -3.77995940e-04 -9.31946519e-05],0.00156,0.00039,FALSE
-0.02,0.02,0.04,0,-1,0,,,,0.001116,[-2.09603601e-05 -4.28049004e-04 -1.01388332e-04],0.00176,0.00044,FALSE
-0.02,0.02,0.05,0,-1,0,,,,0.001477,[-2.46630259e-05 -4.82541399e-04 -1.08754934e-04],0.00198,0.000495,FALSE
-0.02,0.03,-0.05,0,-1,0,,,,0.000501,[-6.39256219e-06 -1.24989488e-04 -5.36625534e-05],0.000544,0.000136,FALSE
-0.02,0.03,-0.04,0,-1,0,,,,0.000463,[-7.66292867e-06 -1.43831512e-04 -6.14619697e-05],0.000628,0.000157,FALSE
-0.02,0.03,-0.03,0,-1,0,,,,0.000413,[-9.19017745e-06 -1.65508129e-04 -7.02348598e-05],0.00072,0.00018,FALSE
-0.02,0.03,-0.02,0,-1,0,,,,0.000351,[-1.10229572e-05 -1.90403689e-04 -8.00219165e-05],0.000828,0.000207,FALSE
-0.02,0.03,-0.01,0,-1,0,,,,0.000293,[-1.32168152e-05 -2.18929252e-04 -9.08278539e-05],0.000948,0.000237,FALSE
-0.02,0.03,0,0,-1,0,,,,0.000278,[-1.58340077e-05 -2.51511828e-04 -1.02603354e-04],0.001088,0.000272,FALSE
-0.02,0.03,0.01,0,-1,0,,,,0.000364,[-1.89426532e-05 -2.88576708e-04 -1.15222229e-04],0.001244,0.000311,FALSE
-0.02,0.03,0.02,0,-1,0,,,,0.000549,[-2.26149430e-05 -3.30520592e-04 -1.28453662e-04],0.00142,0.000355,FALSE
-0.02,0.03,0.03,0,-1,0,,,,0.000807,[-2.69240757e-05 -3.77672995e-04 -1.41930006e-04],0.001616,0.000404,FALSE
-0.02,0.03,0.04,0,-1,0,,,,0.001125,[-3.19395421e-05 -4.30243354e-04 -1.55111593e-04],0.001832,0.000458,FALSE
-0.02,0.03,0.05,0,-1,0,,,,0.001493,[-3.77203757e-05 -4.88251557e-04 -1.67251293e-04],0.002068,0.000517,FALSE
-0.02,0.04,-0.05,0,-1,0,,,,0.000528,[-8.47002715e-06 -1.19988083e-04 -7.10006754e-05],0.00056,0.00014,FALSE
-0.02,0.04,-0.04,0,-1,0,,,,0.000498,[-1.01702368e-05 -1.38408948e-04 -8.14765193e-05],0.000644,0.000161,FALSE
-0.02,0.04,-0.03,0,-1,0,,,,0.000457,[-1.22211101e-05 -1.59733671e-04 -9.33177637e-05],0.00074,0.000185,FALSE
-0.02,0.04,-0.02,0,-1,0,,,,0.00041,[-1.46916868e-05 -1.84403966e-04 -1.06604659e-04],0.000856,0.000214,FALSE
-0.02,0.04,-0.01,0,-1,0,,,,0.000366,[-1.76618117e-05 -2.12910308e-04 -1.21375973e-04],0.000984,0.000246,FALSE
-0.02,0.04,0,0,-1,0,,,,0.000359,[-2.12223369e-05 -2.45786696e-04 -1.37605229e-04],0.001128,0.000282,FALSE
-0.02,0.04,0.01,0,-1,0,,,,0.00043,[-2.54744987e-05 -2.83598714e-04 -1.55169806e-04],0.001296,0.000324,FALSE
-0.02,0.04,0.02,0,-1,0,,,,0.000596,[-3.05280606e-05 -3.26921962e-04 -1.73812273e-04],0.001488,0.000372,FALSE
-0.02,0.04,0.03,0,-1,0,,,,0.000844,[-3.64977235e-05 -3.76307234e-04 -1.93094078e-04],0.0017,0.000425,FALSE
-0.02,0.04,0.04,0,-1,0,,,,0.001162,[-4.34972415e-05 -4.32228370e-04 -2.12342903e-04],0.001936,0.000484,FALSE
-0.02,0.04,0.05,0,-1,0,,,,0.00154,[-5.16306543e-05 -4.95008500e-04 -2.30596763e-04],0.002196,0.000549,FALSE
-0.02,0.05,-0.05,0,-1,0,,,,0.000562,[-1.04958640e-05 -1.13465500e-04 -8.78089875e-05],0.000576,0.000144,FALSE
-0.02,0.05,-0.04,0,-1,0,,,,0.000543,[-1.26289164e-05 -1.31277179e-04 -1.01004773e-04],0.000664,0.000166,FALSE
-0.02,0.05,-0.03,0,-1,0,,,,0.000516,[-1.52126411e-05 -1.52056933e-04 -1.16010314e-04],0.000768,0.000192,FALSE
-0.02,0.05,-0.02,0,-1,0,,,,0.000486,[-1.83399376e-05 -1.76314439e-04 -1.32967581e-04],0.000888,0.000222,FALSE
-0.02,0.05,-0.01,0,-1,0,,,,0.000464,[-2.21198592e-05 -2.04636541e-04 -1.51977888e-04],0.001024,0.000256,FALSE
-0.02,0.05,0,0,-1,0,,,,0.000472,[-2.66786595e-05 -2.37690051e-04 -1.73073154e-04],0.00118,0.000295,FALSE
-0.02,0.05,0.01,0,-1,0,,,,0.000543,[-3.21599198e-05 -2.76218691e-04 -1.96177159e-04],0.00136,0.00034,FALSE
-0.02,0.05,0.02,0,-1,0,,,,0.000696,[-3.87231929e-05 -3.21030495e-04 -2.21055255e-04],0.001568,0.000392,FALSE
-0.02,0.05,0.03,0,-1,0,,,,0.000936,[-4.65404546e-05 -3.72970780e-04 -2.47251755e-04],0.0018,0.00045,FALSE
-0.02,0.05,0.04,0,-1,0,,,,0.001256,[-5.57895435e-05 -4.32874618e-04 -2.74015644e-04],0.00206,0.000515,FALSE
-0.02,0.05,0.05,0,-1,0,,,,0.001647,[-6.66437299e-05 -5.01491917e-04 -3.00217430e-04],0.002352,0.000588,FALSE
-0.01,-0.05,-0.05,0,-1,0,,,,0.000558,[ 5.32478343e-06 -1.14972413e-04  8.92736299e-05],0.000584,0.000146,FALSE
-0.01,-0.05,-0.04,0,-1,0,,,,0.000539,[ 6.41164215e-06 -1.33112742e-04  1.02780013e-04],0.000672,0.000168,FALSE
-0.01,-0.05,-0.03,0,-1,0,,,,0.000514,[ 7.72939476e-06 -1.54299704e-04  1.18161133e-04],0.000776,0.000194,FALSE
-0.01,-0.05,-0.02,0,-1,0,,,,0.000488,[ 9.32598571e-06 -1.79062683e-04  1.35570782e-04],0.0009,0.000225,FALSE
-0.01,-0.05,-0.01,0,-1,0,,,,0.000475,[ 1.12577968e-05 -2.08012983e-04  1.55123159e-04],0.00104,0.00026,FALSE
-0.01,-0.05,0,0,-1,0,,,,0.000496,[ 1.35902291e-05 -2.41847501e-04  1.76863612e-04],0.0012,0.0003,FALSE
-0.01,-0.05,0.01,0,-1,0,,,,0.000582,[ 1.63978188e-05 -2.81346510e-04  2.00729002e-04],0.001384,0.000346,FALSE
-0.01,-0.05,0.02,0,-1,0,,,,0.000747,[ 1.97635960e-05 -3.27361736e-04  2.26496037e-04],0.001596,0.000399,FALSE
-0.01,-0.05,0.03,0,-1,0,,,,0.000994,[ 2.37773199e-05 -3.80789658e-04  2.53716702e-04],0.001832,0.000458,FALSE
-0.01,-0.05,0.04,0,-1,0,,,,0.001317,[ 2.85321717e-05 -4.42523723e-04  2.81641350e-04],0.0021,0.000525,FALSE
-0.01,-0.05,0.05,0,-1,0,,,,0.001707,[ 3.41194692e-05 -5.13378351e-04  3.09132308e-04],0.0024,0.0006,FALSE
-0.01,-0.04,-0.05,0,-1,0,,,,0.00052,[ 4.29634291e-06 -1.21540654e-04  7.21702330e-05],0.000564,0.000141,FALSE
-0.01,-0.04,-0.04,0,-1,0,,,,0.000489,[ 5.16239584e-06 -1.40288404e-04  8.28885811e-05],0.000652,0.000163,FALSE
-0.01,-0.04,-0.03,0,-1,0,,,,0.000448,[ 6.20802262e-06 -1.62013504e-04  9.50209457e-05],0.000752,0.000188,FALSE
-0.01,-0.04,-0.02,0,-1,0,,,,0.000402,[ 7.46883735e-06 -1.87174440e-04  1.08655633e-04],0.000868,0.000217,FALSE
-0.01,-0.04,-0.01,0,-1,0,,,,0.000363,[ 8.98610367e-06 -2.16281949e-04  1.23839871e-04],0.000996,0.000249,FALSE
-0.01,-0.04,0,0,-1,0,,,,0.000367,[ 1.08068701e-05 -2.49894241e-04  1.40555550e-04],0.001148,0.000287,FALSE
-0.01,-0.04,0.01,0,-1,0,,,,0.000452,[ 1.29836871e-05 -2.88605416e-04  1.58687564e-04],0.00132,0.00033,FALSE
-0.01,-0.04,0.02,0,-1,0,,,,0.000626,[ 1.55736954e-05 -3.33024027e-04  1.77984028e-04],0.001512,0.000378,FALSE
-0.01,-0.04,0.03,0,-1,0,,,,0.000879,[ 1.86368281e-05 -3.83738067e-04  1.98008445e-04],0.001728,0.000432,FALSE
-0.01,-0.04,0.04,0,-1,0,,,,0.001197,[ 2.22328412e-05 -4.41262083e-04  2.18085098e-04],0.001972,0.000493,FALSE
-0.01,-0.04,0.05,0,-1,0,,,,0.00157,[ 2.64168724e-05 -5.05962018e-04  2.37240748e-04],0.002236,0.000559,FALSE
-0.01,-0.03,-0.05,0,-1,0,,,,0.000491,[ 3.24215471e-06 -1.26574199e-04  5.45377070e-05],0.000552,0.000138,FALSE
-0.01,-0.03,-0.04,0,-1,0,,,,0.00045,[ 3.88910086e-06 -1.45740281e-04  6.25152701e-05],0.000636,0.000159,FALSE
-0.01,-0.03,-0.03,0,-1,0,,,,0.000397,[ 4.66754763e-06 -1.67810046e-04  7.15007606e-05],0.000728,0.000182,FALSE
-0.01,-0.03,-0.02,0,-1,0,,,,0.000332,[ 5.60258137e-06 -1.93182259e-04  8.15401095e-05],0.00084,0.00021,FALSE
-0.01,-0.03,-0.01,0,-1,0,,,,0.000272,[ 6.72289966e-06 -2.22284939e-04  9.26433287e-05],0.000964,0.000241,FALSE
-0.01,-0.03,0,0,-1,0,,,,0.000264,[ 8.06073576e-06 -2.55564773e-04  1.04766054e-04],0.001104,0.000276,FALSE
-0.01,-0.03,0.01,0,-1,0,,,,0.000363,[ 9.65144916e-06 -2.93469476e-04  1.17786111e-04],0.001264,0.000316,FALSE
-0.01,-0.03,0.02,0,-1,0,,,,0.000556,[ 1.15326361e-05 -3.36420716e-04  1.31474915e-04],0.001444,0.000361,FALSE
-0.01,-0.03,0.03,0,-1,0,,,,0.000818,[ 1.37425878e-05 -3.84774980e-04  1.45464174e-04],0.001648,0.000412,FALSE
-0.01,-0.03,0.04,0,-1,0,,,,0.001136,[ 1.63179063e-05 -4.38769671e-04  1.59209292e-04],0.001868,0.000467,FALSE
-0.01,-0.03,0.05,0,-1,0,,,,0.001499,[ 1.92900799e-05 -4.98452034e-04  1.71952247e-04],0.002112,0.000528,FALSE
-0.01,-0.02,-0.05,0,-1,0,,,,0.00047,[ 2.17039648e-06 -1.30124351e-04  3.65433258e-05],0.00054,0.000135,FALSE
-0.01,-0.02,-0.04,0,-1,0,,,,0.000423,[ 2.60024740e-06 -1.49559115e-04  4.18287694e-05],0.00062,0.000155,FALSE
-0.01,-0.02,-0.03,0,-1,0,,,,0.00036,[ 3.11618886e-06 -1.71834369e-04  4.77602571e-05],0.000712,0.000178,FALSE
-0.01,-0.02,-0.02,0,-1,0,,,,0.000281,[ 3.73416430e-06 -1.97303969e-04  5.43587575e-05],0.00082,0.000205,FALSE
-0.01,-0.02,-0.01,0,-1,0,,,,0.0002,[ 4.47223285e-06 -2.26334745e-04  6.16190019e-05],0.00094,0.000235,FALSE
-0.01,-0.02,0,0,-1,0,,,,0.000185,[ 5.35044021e-06 -2.59292225e-04  6.94971350e-05],0.001072,0.000268,FALSE
-0.01,-0.02,0.01,0,-1,0,,,,0.000309,[ 6.39045915e-06 -2.96519324e-04  7.78953383e-05],0.001228,0.000307,FALSE
-0.01,-0.02,0.02,0,-1,0,,,,0.000522,[ 7.61490836e-06 -3.38306195e-04  8.66434689e-05],0.001396,0.000349,FALSE
-0.01,-0.02,0.03,0,-1,0,,,,0.000792,[ 9.04624355e-06 -3.84849394e-04  9.54782001e-05],0.001588,0.000397,FALSE
-0.01,-0.02,0.04,0,-1,0,,,,0.001109,[ 1.07051055e-05 -4.36198777e-04  1.04020818e-04],0.001796,0.000449,FALSE
-0.01,-0.02,0.05,0,-1,0,,,,0.001464,[ 1.26080067e-05 -4.92191170e-04  1.11755728e-04],0.00202,0.000505,FALSE
-0.01,-0.01,-0.05,0,-1,0,,,,0.000457,[ 1.08778134e-06 -1.32234913e-04  1.83249961e-05],0.000536,0.000134,FALSE
-0.01,-0.01,-0.04,0,-1,0,,,,0.000407,[ 1.30223049e-06 -1.51818524e-04  2.09570801e-05],0.000612,0.000153,FALSE
-0.01,-0.01,-0.03,0,-1,0,,,,0.000338,[ 1.55923980e-06 -1.74200496e-04  2.39042471e-05],0.000704,0.000176,FALSE
-0.01,-0.01,-0.02,0,-1,0,,,,0.000249,[ 1.86654551e-06 -1.99706898e-04  2.71740926e-05],0.000808,0.000202,FALSE
-0.01,-0.01,-0.01,0,-1,0,,,,0.00015,[ 2.23285551e-06 -2.28667098e-04  3.07604356e-05],0.000924,0.000231,FALSE
-0.01,-0.01,0,0,-1,0,,,,0.000131,[ 2.66776218e-06 -2.61397455e-04  3.46371463e-05],0.001056,0.000264,FALSE
-0.01,-0.01,0.01,0,-1,0,,,,0.000282,[ 3.18153831e-06 -2.98178085e-04  3.87505515e-05],0.001204,0.000301,FALSE
-0.01,-0.01,0.02,0,-1,0,,,,0.000508,[ 3.78477181e-06 -3.39221238e-04  4.30104864e-05],0.001368,0.000342,FALSE
-0.01,-0.01,0.03,0,-1,0,,,,0.000782,[ 4.48778930e-06 -3.84629936e-04  4.72802906e-05],0.001552,0.000388,FALSE
-0.01,-0.01,0.04,0,-1,0,,,,0.001098,[ 5.29981395e-06 -4.34345959e-04  5.13663866e-05],0.001748,0.000437,FALSE
-0.01,-0.01,0.05,0,-1,0,,,,0.001449,[ 6.22780329e-06 -4.88087073e-04  5.50085307e-05],0.001964,0.000491,FALSE
-0.01,0,-0.05,0,-1,0,,,,0.000453,[ 1.60936260e-20 -1.32935035e-04  8.13151629e-20],0.000532,0.000133,FALSE
-0.01,0,-0.04,0,-1,0,,,,0.000401,[ 0.00000000e+00 -1.52566171e-04  1.21972744e-19],0.000612,0.000153,FALSE
-0.01,0,-0.03,0,-1,0,,,,0.00033,[ 4.91279109e-20 -1.74980926e-04  9.48676901e-20],0.0007,0.000175,FALSE
-0.01,0,-0.02,0,-1,0,,,,0.000238,[ 2.87991202e-20 -2.00495970e-04  6.77626358e-20],0.0008,0.0002,FALSE
